_id,segment_id,date,weekday,period,LOS,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type,long_snode,lat_snode,long_enode,lat_enode
178,1622,2020-12-26,5,period_12_00,A,3239047771,5763160801,12,32577116,,4,Thích Quảng Đức,tertiary,106.6839828,10.803935,106.6840534,10.8038417
179,1622,2020-12-26,5,period_12_30,A,3239047771,5763160801,12,32577116,,4,Thích Quảng Đức,tertiary,106.6839828,10.803935,106.6840534,10.8038417
180,1624,2020-12-26,5,period_7_00,A,5763160801,366381386,75,32577116,,4,Thích Quảng Đức,tertiary,106.6840534,10.8038417,106.684482,10.8033105
181,1626,2020-12-19,5,period_13_30,C,366436931,2993499702,49,32577138,,4,Tân Thuận,unclassified,106.7500323,10.764817,106.749763,10.7644644
182,1626,2020-12-26,5,period_10_30,B,366436931,2993499702,49,32577138,,4,Tân Thuận,unclassified,106.7500323,10.764817,106.749763,10.7644644
183,1626,2020-12-26,5,period_9_30,A,366436931,2993499702,49,32577138,,4,Tân Thuận,unclassified,106.7500323,10.764817,106.749763,10.7644644
184,1626,2021-04-07,2,period_13_30,F,366436931,2993499702,49,32577138,,4,Tân Thuận,unclassified,106.7500323,10.764817,106.749763,10.7644644
185,1712,2020-11-29,6,period_4_30,A,366388641,5757727775,12,32577205,,4,Tam Bình,tertiary,106.7287514,10.845997,106.7287743,10.8461105
186,1722,2020-11-29,6,period_4_30,A,366382396,5757727784,16,32577205,,4,Tam Bình,tertiary,106.7289417,10.8469839,106.728977,10.8471282
187,1734,2020-11-29,6,period_4_30,A,3216188897,366459049,18,32577205,,4,Tam Bình,tertiary,106.7291149,10.8483452,106.7291288,10.8485144
188,1738,2020-11-29,6,period_4_30,A,5757727786,366427385,23,32577205,,4,Tam Bình,tertiary,106.7292145,10.8492677,106.7292386,10.8494797
189,1746,2020-11-29,6,period_4_30,A,5757727788,5757721441,26,32577205,,4,Tam Bình,tertiary,106.7294043,10.8503812,106.7294575,10.8506157
190,1752,2020-11-29,6,period_4_30,A,5757721493,5757800699,6,32577205,,4,Tam Bình,tertiary,106.7295839,10.8511589,106.7295894,10.8512168
191,1764,2020-11-29,6,period_4_30,A,5762744176,366471734,29,32577205,,4,Tam Bình,tertiary,106.7298645,10.8522541,106.7299492,10.8525073
192,1774,2020-11-29,6,period_4_30,A,5762744182,366401589,11,32577205,,4,Tam Bình,tertiary,106.7303446,10.8531432,106.7304453,10.8531807
193,1780,2020-11-29,6,period_4_30,A,5762744156,5762744162,67,32577205,,4,Tam Bình,tertiary,106.7313874,10.853636,106.7319426,10.8539125
194,1786,2020-11-29,6,period_4_30,A,366408650,5762744102,15,32577205,,4,Tam Bình,tertiary,106.7321395,10.8540124,106.7322674,10.8540654
195,1796,2020-11-29,6,period_4_30,A,5762744077,366408615,39,32577205,,4,Tam Bình,tertiary,106.7334759,10.8544538,106.7338252,10.8545357
196,1802,2020-11-29,6,period_4_30,A,366433785,4865522547,72,32577210,,3,Vĩnh Lộc,secondary,106.5775667,10.8125836,106.577018,10.812224
197,2063,2020-08-02,6,period_23_30,C,2434647895,366445888,13,32577244,,4,Tôn Thất Hiệp,tertiary,106.6544961,10.7657693,106.654598,10.7658359
198,2063,2020-08-03,0,period_0_00,D,2434647895,366445888,13,32577244,,4,Tôn Thất Hiệp,tertiary,106.6544961,10.7657693,106.654598,10.7658359
199,2064,2020-08-02,6,period_23_30,E,2434647895,4929127560,38,32577244,,4,Tôn Thất Hiệp,tertiary,106.6544961,10.7657693,106.6542158,10.7655534
200,2064,2020-08-03,0,period_0_00,D,2434647895,4929127560,38,32577244,,4,Tôn Thất Hiệp,tertiary,106.6544961,10.7657693,106.6542158,10.7655534
201,2065,2020-08-02,6,period_23_30,F,4929127560,2434647895,38,32577244,,4,Tôn Thất Hiệp,tertiary,106.6542158,10.7655534,106.6544961,10.7657693
202,2065,2020-08-03,0,period_0_00,D,4929127560,2434647895,38,32577244,,4,Tôn Thất Hiệp,tertiary,106.6542158,10.7655534,106.6544961,10.7657693
203,2066,2020-08-02,6,period_23_30,F,4929127560,366388735,31,32577244,,4,Tôn Thất Hiệp,tertiary,106.6542158,10.7655534,106.6539899,10.7653719
204,2066,2020-08-03,0,period_0_00,E,4929127560,366388735,31,32577244,,4,Tôn Thất Hiệp,tertiary,106.6542158,10.7655534,106.6539899,10.7653719
205,2067,2020-08-02,6,period_23_30,F,366388735,4929127560,31,32577244,,4,Tôn Thất Hiệp,tertiary,106.6539899,10.7653719,106.6542158,10.7655534
206,2067,2020-08-03,0,period_0_00,E,366388735,4929127560,31,32577244,,4,Tôn Thất Hiệp,tertiary,106.6539899,10.7653719,106.6542158,10.7655534
207,2068,2020-08-02,6,period_23_30,C,366388735,366474637,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6539899,10.7653719,106.6538403,10.7652775
208,2068,2020-08-03,0,period_0_00,E,366388735,366474637,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6539899,10.7653719,106.6538403,10.7652775
209,2069,2020-08-02,6,period_23_30,F,366474637,366388735,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6538403,10.7652775,106.6539899,10.7653719
210,2069,2020-08-03,0,period_0_00,D,366474637,366388735,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6538403,10.7652775,106.6539899,10.7653719
211,2070,2020-08-02,6,period_23_30,E,366474637,5778485990,4,32577244,,4,Tôn Thất Hiệp,tertiary,106.6538403,10.7652775,106.6538208,10.7652406
212,2070,2020-08-03,0,period_0_00,E,366474637,5778485990,4,32577244,,4,Tôn Thất Hiệp,tertiary,106.6538403,10.7652775,106.6538208,10.7652406
213,2071,2020-08-02,6,period_23_30,A,5778485990,366474637,4,32577244,,4,Tôn Thất Hiệp,tertiary,106.6538208,10.7652406,106.6538403,10.7652775
214,2071,2020-08-03,0,period_0_00,D,5778485990,366474637,4,32577244,,4,Tôn Thất Hiệp,tertiary,106.6538208,10.7652406,106.6538403,10.7652775
215,2072,2020-08-02,6,period_23_30,A,5778485990,366465994,6,32577244,,4,Tôn Thất Hiệp,tertiary,106.6538208,10.7652406,106.6537915,10.765185
216,2072,2020-08-03,0,period_0_00,E,5778485990,366465994,6,32577244,,4,Tôn Thất Hiệp,tertiary,106.6538208,10.7652406,106.6537915,10.765185
217,2073,2020-08-02,6,period_23_30,C,366465994,5778485990,6,32577244,,4,Tôn Thất Hiệp,tertiary,106.6537915,10.765185,106.6538208,10.7652406
218,2073,2020-08-03,0,period_0_00,D,366465994,5778485990,6,32577244,,4,Tôn Thất Hiệp,tertiary,106.6537915,10.765185,106.6538208,10.7652406
219,2074,2020-08-02,6,period_23_30,D,366465994,366418153,15,32577244,,4,Tôn Thất Hiệp,tertiary,106.6537915,10.765185,106.6537501,10.7650518
220,2074,2020-08-03,0,period_0_00,D,366465994,366418153,15,32577244,,4,Tôn Thất Hiệp,tertiary,106.6537915,10.765185,106.6537501,10.7650518
221,2075,2020-08-02,6,period_23_30,C,366418153,366465994,15,32577244,,4,Tôn Thất Hiệp,tertiary,106.6537501,10.7650518,106.6537915,10.765185
222,2075,2020-08-03,0,period_0_00,D,366418153,366465994,15,32577244,,4,Tôn Thất Hiệp,tertiary,106.6537501,10.7650518,106.6537915,10.765185
223,2076,2020-08-02,6,period_23_30,C,366418153,5778485984,37,32577244,,4,Tôn Thất Hiệp,tertiary,106.6537501,10.7650518,106.6536933,10.764717
224,2076,2020-08-03,0,period_0_00,D,366418153,5778485984,37,32577244,,4,Tôn Thất Hiệp,tertiary,106.6537501,10.7650518,106.6536933,10.764717
225,2077,2020-08-02,6,period_23_30,D,5778485984,366418153,37,32577244,,4,Tôn Thất Hiệp,tertiary,106.6536933,10.764717,106.6537501,10.7650518
226,2077,2020-08-03,0,period_0_00,E,5778485984,366418153,37,32577244,,4,Tôn Thất Hiệp,tertiary,106.6536933,10.764717,106.6537501,10.7650518
227,2078,2020-08-02,6,period_23_30,D,5778485984,366413450,3,32577244,,4,Tôn Thất Hiệp,tertiary,106.6536933,10.764717,106.6536879,10.7646854
228,2078,2020-08-03,0,period_0_00,E,5778485984,366413450,3,32577244,,4,Tôn Thất Hiệp,tertiary,106.6536933,10.764717,106.6536879,10.7646854
229,2079,2020-08-02,6,period_23_30,D,366413450,5778485984,3,32577244,,4,Tôn Thất Hiệp,tertiary,106.6536879,10.7646854,106.6536933,10.764717
230,2079,2020-08-03,0,period_0_00,C,366413450,5778485984,3,32577244,,4,Tôn Thất Hiệp,tertiary,106.6536879,10.7646854,106.6536933,10.764717
231,2080,2020-08-02,6,period_23_30,C,366413450,366474075,14,32577244,,4,Tôn Thất Hiệp,tertiary,106.6536879,10.7646854,106.653626,10.7645678
232,2080,2020-08-03,0,period_0_00,D,366413450,366474075,14,32577244,,4,Tôn Thất Hiệp,tertiary,106.6536879,10.7646854,106.653626,10.7645678
233,2081,2020-08-02,6,period_23_30,C,366474075,366413450,14,32577244,,4,Tôn Thất Hiệp,tertiary,106.653626,10.7645678,106.6536879,10.7646854
234,2081,2020-08-03,0,period_0_00,C,366474075,366413450,14,32577244,,4,Tôn Thất Hiệp,tertiary,106.653626,10.7645678,106.6536879,10.7646854
235,2082,2020-08-02,6,period_23_30,C,366474075,4932516665,11,32577244,,4,Tôn Thất Hiệp,tertiary,106.653626,10.7645678,106.6535649,10.7644853
236,2082,2020-08-03,0,period_0_00,E,366474075,4932516665,11,32577244,,4,Tôn Thất Hiệp,tertiary,106.653626,10.7645678,106.6535649,10.7644853
237,2083,2020-08-02,6,period_23_30,C,4932516665,366474075,11,32577244,,4,Tôn Thất Hiệp,tertiary,106.6535649,10.7644853,106.653626,10.7645678
238,2083,2020-08-03,0,period_0_00,D,4932516665,366474075,11,32577244,,4,Tôn Thất Hiệp,tertiary,106.6535649,10.7644853,106.653626,10.7645678
239,2084,2020-08-02,6,period_23_30,C,4932516665,366448103,2,32577244,,4,Tôn Thất Hiệp,tertiary,106.6535649,10.7644853,106.6535497,10.7644648
240,2084,2020-08-03,0,period_0_00,E,4932516665,366448103,2,32577244,,4,Tôn Thất Hiệp,tertiary,106.6535649,10.7644853,106.6535497,10.7644648
241,2085,2020-08-02,6,period_23_30,D,366448103,4932516665,2,32577244,,4,Tôn Thất Hiệp,tertiary,106.6535497,10.7644648,106.6535649,10.7644853
242,2085,2020-08-03,0,period_0_00,C,366448103,4932516665,2,32577244,,4,Tôn Thất Hiệp,tertiary,106.6535497,10.7644648,106.6535649,10.7644853
243,2086,2020-08-02,6,period_23_30,A,366448103,366429352,23,32577244,,4,Tôn Thất Hiệp,tertiary,106.6535497,10.7644648,106.6533662,10.7643527
244,2086,2020-08-03,0,period_0_00,D,366448103,366429352,23,32577244,,4,Tôn Thất Hiệp,tertiary,106.6535497,10.7644648,106.6533662,10.7643527
245,2087,2020-08-02,6,period_23_30,A,366429352,366448103,23,32577244,,4,Tôn Thất Hiệp,tertiary,106.6533662,10.7643527,106.6535497,10.7644648
246,2087,2020-08-03,0,period_0_00,E,366429352,366448103,23,32577244,,4,Tôn Thất Hiệp,tertiary,106.6533662,10.7643527,106.6535497,10.7644648
247,2088,2020-08-02,6,period_23_30,E,366429352,4924631882,25,32577244,,4,Tôn Thất Hiệp,tertiary,106.6533662,10.7643527,106.6531594,10.7642379
248,2088,2020-08-03,0,period_0_00,D,366429352,4924631882,25,32577244,,4,Tôn Thất Hiệp,tertiary,106.6533662,10.7643527,106.6531594,10.7642379
249,2089,2020-08-02,6,period_23_30,E,4924631882,366429352,25,32577244,,4,Tôn Thất Hiệp,tertiary,106.6531594,10.7642379,106.6533662,10.7643527
250,2089,2020-08-03,0,period_0_00,E,4924631882,366429352,25,32577244,,4,Tôn Thất Hiệp,tertiary,106.6531594,10.7642379,106.6533662,10.7643527
251,2090,2020-08-02,6,period_23_30,C,4924631882,366426405,16,32577244,,4,Tôn Thất Hiệp,tertiary,106.6531594,10.7642379,106.65303,10.7641661
252,2090,2020-08-03,0,period_0_00,C,4924631882,366426405,16,32577244,,4,Tôn Thất Hiệp,tertiary,106.6531594,10.7642379,106.65303,10.7641661
253,2091,2020-08-02,6,period_23_30,E,366426405,4924631882,16,32577244,,4,Tôn Thất Hiệp,tertiary,106.65303,10.7641661,106.6531594,10.7642379
254,2091,2020-08-03,0,period_0_00,D,366426405,4924631882,16,32577244,,4,Tôn Thất Hiệp,tertiary,106.65303,10.7641661,106.6531594,10.7642379
255,2092,2020-08-02,6,period_23_30,E,366426405,4924631894,13,32577244,,4,Tôn Thất Hiệp,tertiary,106.65303,10.7641661,106.6529296,10.7640903
256,2092,2020-08-03,0,period_0_00,C,366426405,4924631894,13,32577244,,4,Tôn Thất Hiệp,tertiary,106.65303,10.7641661,106.6529296,10.7640903
257,2093,2020-08-02,6,period_23_30,C,4924631894,366426405,13,32577244,,4,Tôn Thất Hiệp,tertiary,106.6529296,10.7640903,106.65303,10.7641661
258,2093,2020-08-03,0,period_0_00,D,4924631894,366426405,13,32577244,,4,Tôn Thất Hiệp,tertiary,106.6529296,10.7640903,106.65303,10.7641661
259,2094,2020-08-02,6,period_23_30,E,4924631894,366424295,10,32577244,,4,Tôn Thất Hiệp,tertiary,106.6529296,10.7640903,106.6528565,10.7640351
260,2094,2020-08-03,0,period_0_00,D,4924631894,366424295,10,32577244,,4,Tôn Thất Hiệp,tertiary,106.6529296,10.7640903,106.6528565,10.7640351
261,2095,2020-08-02,6,period_23_30,C,366424295,4924631894,10,32577244,,4,Tôn Thất Hiệp,tertiary,106.6528565,10.7640351,106.6529296,10.7640903
262,2095,2020-08-03,0,period_0_00,D,366424295,4924631894,10,32577244,,4,Tôn Thất Hiệp,tertiary,106.6528565,10.7640351,106.6529296,10.7640903
263,2096,2020-08-02,6,period_23_30,E,366424295,366457256,24,32577244,,4,Tôn Thất Hiệp,tertiary,106.6528565,10.7640351,106.6526853,10.7638863
264,2096,2020-08-03,0,period_0_00,D,366424295,366457256,24,32577244,,4,Tôn Thất Hiệp,tertiary,106.6528565,10.7640351,106.6526853,10.7638863
265,2097,2020-08-02,6,period_23_30,C,366457256,366424295,24,32577244,,4,Tôn Thất Hiệp,tertiary,106.6526853,10.7638863,106.6528565,10.7640351
266,2097,2020-08-03,0,period_0_00,D,366457256,366424295,24,32577244,,4,Tôn Thất Hiệp,tertiary,106.6526853,10.7638863,106.6528565,10.7640351
267,2098,2020-08-02,6,period_23_30,C,366457256,366371762,14,32577244,,4,Tôn Thất Hiệp,tertiary,106.6526853,10.7638863,106.6526094,10.7637745
268,2098,2020-08-03,0,period_0_00,C,366457256,366371762,14,32577244,,4,Tôn Thất Hiệp,tertiary,106.6526853,10.7638863,106.6526094,10.7637745
269,2099,2020-08-02,6,period_23_30,E,366371762,366457256,14,32577244,,4,Tôn Thất Hiệp,tertiary,106.6526094,10.7637745,106.6526853,10.7638863
270,2099,2020-08-03,0,period_0_00,D,366371762,366457256,14,32577244,,4,Tôn Thất Hiệp,tertiary,106.6526094,10.7637745,106.6526853,10.7638863
271,2100,2020-08-02,6,period_23_30,D,366371762,4924631875,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6526094,10.7637745,106.6525266,10.7636236
272,2100,2020-08-03,0,period_0_00,E,366371762,4924631875,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6526094,10.7637745,106.6525266,10.7636236
273,2101,2020-08-02,6,period_23_30,C,4924631875,366371762,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6525266,10.7636236,106.6526094,10.7637745
274,2101,2020-08-03,0,period_0_00,D,4924631875,366371762,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6525266,10.7636236,106.6526094,10.7637745
275,2102,2020-08-02,6,period_23_30,D,4924631875,366374703,20,32577244,,4,Tôn Thất Hiệp,tertiary,106.6525266,10.7636236,106.6524361,10.7634588
276,2102,2020-08-03,0,period_0_00,E,4924631875,366374703,20,32577244,,4,Tôn Thất Hiệp,tertiary,106.6525266,10.7636236,106.6524361,10.7634588
277,2103,2020-08-02,6,period_23_30,C,366374703,4924631875,20,32577244,,4,Tôn Thất Hiệp,tertiary,106.6524361,10.7634588,106.6525266,10.7636236
278,2103,2020-08-03,0,period_0_00,D,366374703,4924631875,20,32577244,,4,Tôn Thất Hiệp,tertiary,106.6524361,10.7634588,106.6525266,10.7636236
279,2104,2020-08-02,6,period_23_30,D,366374703,366428610,8,32577244,,4,Tôn Thất Hiệp,tertiary,106.6524361,10.7634588,106.6524141,10.7633819
280,2104,2020-08-03,0,period_0_00,D,366374703,366428610,8,32577244,,4,Tôn Thất Hiệp,tertiary,106.6524361,10.7634588,106.6524141,10.7633819
281,2105,2020-08-02,6,period_23_30,C,366428610,366374703,8,32577244,,4,Tôn Thất Hiệp,tertiary,106.6524141,10.7633819,106.6524361,10.7634588
282,2105,2020-08-03,0,period_0_00,D,366428610,366374703,8,32577244,,4,Tôn Thất Hiệp,tertiary,106.6524141,10.7633819,106.6524361,10.7634588
283,2106,2020-08-02,6,period_23_30,E,366428610,4537174049,16,32577244,,4,Tôn Thất Hiệp,tertiary,106.6524141,10.7633819,106.6523624,10.763238
284,2106,2020-08-03,0,period_0_00,D,366428610,4537174049,16,32577244,,4,Tôn Thất Hiệp,tertiary,106.6524141,10.7633819,106.6523624,10.763238
285,2107,2020-08-02,6,period_23_30,D,4537174049,366428610,16,32577244,,4,Tôn Thất Hiệp,tertiary,106.6523624,10.763238,106.6524141,10.7633819
286,2107,2020-08-03,0,period_0_00,E,4537174049,366428610,16,32577244,,4,Tôn Thất Hiệp,tertiary,106.6523624,10.763238,106.6524141,10.7633819
287,2108,2020-08-02,6,period_23_30,B,4537174049,366439980,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6523624,10.763238,106.6523108,10.7630742
288,2108,2020-08-03,0,period_0_00,C,4537174049,366439980,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6523624,10.763238,106.6523108,10.7630742
289,2109,2020-08-02,6,period_23_30,E,366439980,4537174049,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6523108,10.7630742,106.6523624,10.763238
290,2109,2020-08-03,0,period_0_00,E,366439980,4537174049,19,32577244,,4,Tôn Thất Hiệp,tertiary,106.6523108,10.7630742,106.6523624,10.763238
291,2110,2020-08-02,6,period_23_30,E,366439980,4537174048,24,32577244,,4,Tôn Thất Hiệp,tertiary,106.6523108,10.7630742,106.6522568,10.7628582
292,2110,2020-08-03,0,period_0_00,C,366439980,4537174048,24,32577244,,4,Tôn Thất Hiệp,tertiary,106.6523108,10.7630742,106.6522568,10.7628582
293,2111,2020-08-02,6,period_23_30,C,4537174048,366439980,24,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522568,10.7628582,106.6523108,10.7630742
294,2111,2020-08-03,0,period_0_00,D,4537174048,366439980,24,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522568,10.7628582,106.6523108,10.7630742
295,2112,2020-08-02,6,period_23_30,B,4537174048,366402755,22,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522568,10.7628582,106.6522037,10.7626655
296,2112,2020-08-03,0,period_0_00,C,4537174048,366402755,22,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522568,10.7628582,106.6522037,10.7626655
297,2113,2020-08-02,6,period_23_30,E,366402755,4537174048,22,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522037,10.7626655,106.6522568,10.7628582
298,2113,2020-08-03,0,period_0_00,E,366402755,4537174048,22,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522037,10.7626655,106.6522568,10.7628582
299,2114,2020-08-02,6,period_23_30,E,366402755,4537174047,34,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522037,10.7626655,106.6521869,10.7623556
300,2114,2020-08-03,0,period_0_00,D,366402755,4537174047,34,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522037,10.7626655,106.6521869,10.7623556
301,2115,2020-08-02,6,period_23_30,A,4537174047,366402755,34,32577244,,4,Tôn Thất Hiệp,tertiary,106.6521869,10.7623556,106.6522037,10.7626655
302,2115,2020-08-03,0,period_0_00,D,4537174047,366402755,34,32577244,,4,Tôn Thất Hiệp,tertiary,106.6521869,10.7623556,106.6522037,10.7626655
303,2116,2020-08-02,6,period_23_30,E,4537174047,366370132,34,32577244,,4,Tôn Thất Hiệp,tertiary,106.6521869,10.7623556,106.6522035,10.7620489
304,2116,2020-08-03,0,period_0_00,E,4537174047,366370132,34,32577244,,4,Tôn Thất Hiệp,tertiary,106.6521869,10.7623556,106.6522035,10.7620489
305,2117,2020-08-02,6,period_23_30,E,366370132,4537174047,34,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522035,10.7620489,106.6521869,10.7623556
306,2117,2020-08-03,0,period_0_00,D,366370132,4537174047,34,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522035,10.7620489,106.6521869,10.7623556
307,2118,2020-08-02,6,period_23_30,E,366370132,366467835,48,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522035,10.7620489,106.652307,10.7616288
308,2118,2020-08-03,0,period_0_00,E,366370132,366467835,48,32577244,,4,Tôn Thất Hiệp,tertiary,106.6522035,10.7620489,106.652307,10.7616288
309,2119,2020-08-02,6,period_23_30,B,366467835,366370132,48,32577244,,4,Tôn Thất Hiệp,tertiary,106.652307,10.7616288,106.6522035,10.7620489
310,2119,2020-08-03,0,period_0_00,D,366467835,366370132,48,32577244,,4,Tôn Thất Hiệp,tertiary,106.652307,10.7616288,106.6522035,10.7620489
311,2120,2020-08-02,6,period_23_30,D,366467835,366425707,28,32577244,,4,Tôn Thất Hiệp,tertiary,106.652307,10.7616288,106.6524012,10.7613911
